file,line,method,path,operation_id,owner,baseline_sha
services/dsh/contracts/dsh.partner-onboarding.openapi.yaml,98,PATCH,/dsh/operator/partners/{partnerId}/documents/{docId}/review,reviewDshPartnerDocument,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-onboarding.openapi.yaml,127,GET,/dsh/operator/partners/{partnerId}/stores,listDshPartnerStores,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-onboarding.openapi.yaml,143,POST,/dsh/operator/partners/{partnerId}/stores,linkDshPartnerStore,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-onboarding.openapi.yaml,176,POST,/dsh/field/partners/drafts,createFieldPartnerDraft,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-onboarding.openapi.yaml,208,GET,/dsh/field/partners/{partnerId},getFieldPartnerDraft,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-onboarding.openapi.yaml,224,PATCH,/dsh/field/partners/{partnerId},updateFieldPartnerDraft,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-onboarding.openapi.yaml,251,POST,/dsh/field/partners/{partnerId}/visits,createFieldPartnerVisit,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-onboarding.openapi.yaml,273,POST,/dsh/field/partners/{partnerId}/submit,submitFieldPartnerDraft,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-onboarding.openapi.yaml,300,GET,/dsh/partner/activation/status,getDshPartnerActivationStatus,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-onboarding.openapi.yaml,314,GET,/dsh/partner/activation/readiness,getDshPartnerSelfReadiness,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-support.openapi.yaml,15,GET,/dsh/partner/support/tickets,listDshPartnerSupportTickets,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-support.openapi.yaml,33,POST,/dsh/partner/support/tickets,createDshPartnerSupportTicket,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-support.openapi.yaml,63,GET,/dsh/partner/support/tickets/{ticketId},getDshPartnerSupportTicket,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-support.openapi.yaml,83,GET,/dsh/partner/support/tickets/{ticketId}/messages,listDshPartnerSupportMessages,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-support.openapi.yaml,102,POST,/dsh/partner/support/tickets/{ticketId}/messages,addDshPartnerSupportMessage,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.payment-sessions.openapi.yaml,17,GET,/dsh/control-panel/finance/payment-sessions/{paymentSessionId}/timeline,getDshPaymentSessionTimeline,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.payment-sessions.openapi.yaml,39,POST,/dsh/control-panel/finance/payment-sessions/{paymentSessionId}/refresh-provider-status,refreshDshPaymentSessionProviderStatus,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.payouts-destinations.openapi.yaml,18,GET,/dsh/partner/me/finance/payout-destination,getDshPartnerOwnPayoutDestination,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.payouts-destinations.openapi.yaml,29,PUT,/dsh/partner/me/finance/payout-destination,upsertDshPartnerOwnPayoutDestination,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.payouts-destinations.openapi.yaml,46,POST,/dsh/partner/me/finance/payout-destination/deactivate,deactivateDshPartnerOwnPayoutDestination,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.payouts-destinations.openapi.yaml,60,GET,/dsh/captain/me/finance/payout-destination,getDshCaptainOwnPayoutDestination,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.payouts-destinations.openapi.yaml,71,PUT,/dsh/captain/me/finance/payout-destination,upsertDshCaptainOwnPayoutDestination,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.payouts-destinations.openapi.yaml,88,POST,/dsh/captain/me/finance/payout-destination/deactivate,deactivateDshCaptainOwnPayoutDestination,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.payouts-destinations.openapi.yaml,102,GET,/dsh/field/me/finance/payout-destination,getDshFieldOwnPayoutDestination,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.payouts-destinations.openapi.yaml,113,PUT,/dsh/field/me/finance/payout-destination,upsertDshFieldOwnPayoutDestination,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.payouts-destinations.openapi.yaml,130,POST,/dsh/field/me/finance/payout-destination/deactivate,deactivateDshFieldOwnPayoutDestination,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.payouts-destinations.openapi.yaml,144,GET,/dsh/control-panel/finance/payout-requests/{payoutId}/audit,listDshControlPanelPayoutAudit,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.payouts-destinations.openapi.yaml,158,POST,/dsh/control-panel/finance/payout-requests/{payoutId}/reconcile,reconcileDshControlPanelPayoutRequest,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.platform-policies.openapi.yaml,14,GET,/dsh/operator/platform/zones,listDshZones,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.platform-policies.openapi.yaml,34,POST,/dsh/operator/platform/zones,createDshZone,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.platform-policies.openapi.yaml,61,PATCH,/dsh/operator/platform/zones/{zoneId},updateDshZone,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.platform-policies.openapi.yaml,93,GET,/dsh/operator/platform/sla-rules,getDshSlaRules,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.platform-policies.openapi.yaml,113,PUT,/dsh/operator/platform/sla-rules,upsertDshSlaRules,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.platform-policies.openapi.yaml,140,GET,/dsh/operator/platform/capacity,getDshCapacityConfig,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.platform-policies.openapi.yaml,161,PUT,/dsh/operator/platform/capacity,upsertDshCapacityConfig,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.platform-policies.openapi.yaml,188,GET,/dsh/operator/platform/serviceability/{zoneId},getDshZoneServiceability,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.platform-policies.openapi.yaml,208,GET,/dsh/operator/platform/store-onboarding-fee,getDshStoreOnboardingFeePolicy,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.platform-policies.openapi.yaml,223,PUT,/dsh/operator/platform/store-onboarding-fee,upsertDshStoreOnboardingFeePolicy,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.platform-policies.openapi.yaml,250,GET,/dsh/platform/store-onboarding-fee,getDshStoreOnboardingFeeReference,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.reels.openapi.yaml,20,GET,/dsh/partner/reels,listPartnerOwnedReels,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.reels.openapi.yaml,52,POST,/dsh/partner/reels,submitReel,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.reels.openapi.yaml,77,GET,/dsh/operator/reels,listReels,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.reels.openapi.yaml,110,POST,/dsh/operator/reels/{reelId}/review,reviewReel,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.reels.openapi.yaml,138,GET,/dsh/operator/reels/{reelId}/media/{kind},previewOperatorReelMedia,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.reels.openapi.yaml,168,GET,/dsh/public/reels,listPublicReels,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.refunds.openapi.yaml,18,GET,/dsh/control-panel/finance/refunds,listDshControlPanelFinanceRefunds,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.refunds.openapi.yaml,47,POST,/dsh/control-panel/finance/refunds,createDshFinanceRefund,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.refunds.openapi.yaml,89,GET,/dsh/control-panel/finance/refunds/{refundId},getDshControlPanelFinanceRefund,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.refunds.openapi.yaml,115,POST,/dsh/control-panel/finance/refunds/{refundId}/approve,approveDshFinanceRefund,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.refunds.openapi.yaml,150,POST,/dsh/control-panel/finance/refunds/{refundId}/reject,rejectDshFinanceRefund,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.refunds.openapi.yaml,185,POST,/dsh/control-panel/finance/refunds/{refundId}/complete,completeDshFinanceRefund,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.refunds.openapi.yaml,231,POST,/dsh/control-panel/finance/refunds/{refundId}/reconcile,reconcileDshFinanceRefund,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.refunds.openapi.yaml,264,GET,/dsh/control-panel/finance/refunds/{refundId}/audit,listDshFinanceRefundAudit,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.refunds.openapi.yaml,286,GET,/dsh/client/orders/{orderId}/refunds,getDshClientOrderRefundStatus,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.refunds.openapi.yaml,311,GET,/dsh/partner/orders/{orderId}/refunds,getDshPartnerOrderRefundStatus,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,16,GET,/dsh/client/me/finance/wallet,getDshClientOwnWallet,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,27,GET,/dsh/client/me/finance/ledger-entries,listDshClientOwnLedgerEntries,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,42,GET,/dsh/partner/me/finance/wallet,getDshPartnerOwnWallet,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,53,GET,/dsh/partner/me/finance/ledger-entries,listDshPartnerOwnLedgerEntries,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,68,GET,/dsh/partner/me/finance/commissions,listDshPartnerOwnCommissions,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,79,GET,/dsh/partner/me/finance/payout-requests,listDshPartnerOwnPayoutRequests,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,89,POST,/dsh/partner/me/finance/payout-requests,createDshPartnerOwnPayoutRequest,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,105,GET,/dsh/captain/me/finance/wallet,getDshCaptainOwnWallet,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,116,GET,/dsh/captain/me/finance/ledger-entries,listDshCaptainOwnLedgerEntries,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,131,GET,/dsh/captain/me/finance/commissions,listDshCaptainOwnCommissions,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,142,GET,/dsh/captain/me/finance/payout-requests,listDshCaptainOwnPayoutRequests,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,152,POST,/dsh/captain/me/finance/payout-requests,createDshCaptainOwnPayoutRequest,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,168,GET,/dsh/field/me/finance/wallet,getDshFieldMeWallet,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,179,GET,/dsh/field/me/finance/ledger-entries,getDshFieldMeLedgerEntries,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,194,GET,/dsh/field/me/finance/commissions,getDshFieldMeCommissions,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,205,GET,/dsh/field/me/finance/payout-requests,getDshFieldMePayoutRequests,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,215,POST,/dsh/field/me/finance/payout-requests,submitDshFieldMePayoutRequest,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,231,GET,/dsh/control-panel/finance/wallets/{actorType}/{actorId},getDshRepresentativeWallet,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.representative-finance.openapi.yaml,247,GET,/dsh/control-panel/finance/wallets/{actorType}/{actorId}/ledger-entries,listDshRepresentativeLedgerEntries,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.runtime-extensions.openapi.yaml,17,POST,/dsh/internal/workforce/availability-projections,projectWorkforceAvailabilityIntoDsh,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.runtime-extensions.openapi.yaml,36,GET,/dsh/operator/dispatch/capacity-forecast,getDispatchCapacityForecast,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.runtime-extensions.openapi.yaml,50,PUT,/dsh/operator/dispatch/capacity-policies/{serviceAreaCode},upsertDispatchCapacityPolicy,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.runtime-extensions.openapi.yaml,68,GET,/dsh/operator/dispatch/heatmap,getDispatchHeatmap,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.settlements-commissions.openapi.yaml,18,GET,/dsh/control-panel/finance/settlements/{settlementId}/evidence,getDshControlPanelSettlementEvidence,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.settlements-commissions.openapi.yaml,31,PUT,/dsh/control-panel/finance/commission-policies,upsertDshControlPanelCommissionPolicy,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.settlements-commissions.openapi.yaml,46,GET,/dsh/control-panel/finance/commissions/{commissionId},getDshControlPanelCommission,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.settlements-commissions.openapi.yaml,60,POST,/dsh/control-panel/finance/commissions/{commissionId}/adjust,adjustDshControlPanelCommission,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.settlements-commissions.openapi.yaml,78,POST,/dsh/control-panel/finance/commissions/{commissionId}/confirm,confirmDshControlPanelCommission,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.settlements-commissions.openapi.yaml,93,POST,/dsh/control-panel/finance/commissions/{commissionId}/settle,settleDshControlPanelCommission,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.settlements-commissions.openapi.yaml,108,POST,/dsh/control-panel/finance/commissions/{commissionId}/reject,rejectDshControlPanelCommission,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.settlements-commissions.openapi.yaml,126,POST,/dsh/control-panel/finance/commissions/{commissionId}/reverse,reverseDshControlPanelCommission,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.store-captain-handoff.openapi.yaml,23,POST,/dsh/partner/orders/{orderId}/captain-handoff/confirm,confirmPartnerStoreCaptainHandoff,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.store-captain-handoff.openapi.yaml,45,POST,/dsh/partner/orders/{orderId}/captain-handoff/exceptions,reportPartnerStoreCaptainHandoffException,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.store-captain-handoff.openapi.yaml,73,POST,/dsh/captain/dispatch/assignments/{assignmentId}/handoff-exceptions,reportCaptainStoreCaptainHandoffException,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-governance.openapi.yaml,16,GET,/dsh/client/support/tickets,listDshClientSupportTickets,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-governance.openapi.yaml,23,POST,/dsh/client/support/tickets,createDshClientSupportTicket,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-governance.openapi.yaml,43,GET,/dsh/client/support/tickets/{ticketId},getDshClientSupportTicket,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-governance.openapi.yaml,54,GET,/dsh/client/support/tickets/{ticketId}/messages,listDshClientSupportMessages,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-governance.openapi.yaml,62,POST,/dsh/client/support/tickets/{ticketId}/messages,addDshClientSupportMessage,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-governance.openapi.yaml,80,GET,/dsh/operator/support/tickets,listDshOperatorTickets,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-governance.openapi.yaml,96,GET,/dsh/operator/support/tickets/{ticketId},getDshOperatorSupportTicket,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-governance.openapi.yaml,105,PATCH,/dsh/operator/support/tickets/{ticketId},updateDshOperatorTicket,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-governance.openapi.yaml,127,GET,/dsh/operator/support/tickets/{ticketId}/messages,listDshOperatorSupportMessages,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-governance.openapi.yaml,136,POST,/dsh/operator/support/tickets/{ticketId}/messages,addDshOperatorSupportMessage,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-governance.openapi.yaml,157,GET,/dsh/operator/support/tickets/{ticketId}/events,listDshOperatorSupportEvents,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-message-delivery.openapi.yaml,21,GET,/dsh/support/tickets/{ticketId}/messages/{messageId}/attachments,listDshActorSupportMessageAttachments,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-message-delivery.openapi.yaml,30,POST,/dsh/support/tickets/{ticketId}/messages/{messageId}/attachments,attachDshActorSupportMessageAsset,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-message-delivery.openapi.yaml,50,POST,/dsh/support/tickets/{ticketId}/messages/read,markDshActorSupportMessagesRead,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-message-delivery.openapi.yaml,62,GET,/dsh/operator/support/tickets/{ticketId}/messages/{messageId}/attachments,listDshOperatorSupportMessageAttachments,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-message-delivery.openapi.yaml,70,POST,/dsh/operator/support/tickets/{ticketId}/messages/{messageId}/attachments,attachDshOperatorSupportMessageAsset,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.support-message-delivery.openapi.yaml,87,POST,/dsh/operator/support/tickets/{ticketId}/messages/read,markDshOperatorSupportMessagesRead,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.workforce-scopes.openapi.yaml,10,GET,/dsh/operator/workforce/scopes/{actorId},getWorkforceActorScopes,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.workforce-scopes.openapi.yaml,29,POST,/dsh/operator/workforce/employees/{actorId}/media/uploads,uploadWorkforceEmployeeMedia,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.cod-custody.openapi.yaml,16,POST,/wlt/cod-records/{codRecordId}/collect,collectCodCustody,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.cod-custody.openapi.yaml,47,POST,/wlt/cod-records/{codRecordId}/remit,remitCodCustody,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.cod-custody.openapi.yaml,78,GET,/wlt/cod-reconciliation-cases,listCodReconciliationCases,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.cod-custody.openapi.yaml,106,POST,/wlt/cod-reconciliation-cases/{caseId}/assign,assignCodReconciliationCase,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.cod-custody.openapi.yaml,139,POST,/wlt/cod-reconciliation-cases/{caseId}/resolve,resolveCodReconciliationCase,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.cod-records.openapi.yaml,16,POST,/wlt/cod-records,createWltCodRecord,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.cod-records.openapi.yaml,42,GET,/wlt/cod-records,listWltCodRecords,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.cod-records.openapi.yaml,67,GET,/wlt/cod-records/{codRecordId},getWltCodRecord,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.commercial-summary.openapi.yaml,16,GET,/wlt/commercial/summary,getWltCommercialBenefitsSummary,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.commercial.openapi.yaml,21,POST,/wlt/commercial/products,createWltCommercialProduct,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.commercial.openapi.yaml,42,GET,/wlt/commercial/products/{productReference},getWltCommercialProduct,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.commercial.openapi.yaml,55,PATCH,/wlt/commercial/products/{productReference},updateWltCommercialProduct,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.commercial.openapi.yaml,78,GET,/wlt/commercial/clients/{clientId}/benefits,getWltClientCommercialBenefits,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.commercial.openapi.yaml,95,POST,/wlt/commercial/payment-sessions,createWltSubscriptionPaymentSession,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.commercial.openapi.yaml,125,POST,/wlt/commercial/loyalty-entries,appendWltLoyaltyEntry,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.commercial.openapi.yaml,151,POST,/wlt/commercial/subscriptions,activateWltCommercialSubscription,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.commercial.openapi.yaml,181,GET,/wlt/commercial/subscriptions/{subscriptionId}/lifecycle,getWltCommercialSubscriptionLifecycle,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.commercial.openapi.yaml,198,POST,/wlt/commercial/subscriptions/{subscriptionId}/renew,renewWltCommercialSubscription,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.commercial.openapi.yaml,232,POST,/wlt/commercial/subscriptions/{subscriptionId}/cancel,cancelWltCommercialSubscription,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.commercial.openapi.yaml,272,POST,/wlt/commercial/subscriptions/expire-due,expireDueWltCommercialSubscriptions,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.delivery-collections.openapi.yaml,22,POST,/wlt/delivery-collections,createWltDeliveryCollectionHandoff,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.delivery-collections.openapi.yaml,60,GET,/wlt/delivery-collections,listWltDeliveryCollections,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.delivery-collections.openapi.yaml,88,GET,/wlt/delivery-collections/{codRecordId},getWltDeliveryCollection,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.dispatch-financial-eligibility.openapi.yaml,17,POST,/internal/dispatch-financial-eligibility/evaluate,evaluateDispatchFinancialEligibility,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.openapi.yaml,36,GET,/wlt/health,getWltHealth,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
