service,method,path,baseline_sha
Identity,POST,/internal/actors/{actorId}/activations,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,GET,/internal/actors/{actorId}/activations/latest,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,POST,/internal/actors/{actorId}/activations/revoke,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,POST,/internal/actors/{actorId}/deactivate,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,POST,/internal/actors/{actorId}/reactivate,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,GET,/internal/employees/permission-bundles,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,POST,/internal/employees/provision,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,POST,/internal/partner/actors/provision,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,POST,/internal/partner/actors/{actorId}/activations,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,PUT,/internal/partner/actors/{actorId}/store-access,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,GET,/internal/partner/permission-bundles,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/internal/assignments/{actorId}/scopes,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,PUT,/internal/assignments/{actorId}/scopes,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/captains,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/captains,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/captains/{actorId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,PATCH,/workforce/captains/{actorId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,DELETE,/workforce/captains/{actorId}/activation-codes,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/captains/{actorId}/activation-codes,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/captains/{actorId}/classification/basic,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/captains/{actorId}/operational-core,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,PATCH,/workforce/captains/{actorId}/operational-core,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/captains/{actorId}/reactivate,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/captains/{actorId}/suspend,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/department-employees,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/department-employees,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/department-employees/{actorId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,PATCH,/workforce/department-employees/{actorId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,DELETE,/workforce/department-employees/{actorId}/activation-codes,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/department-employees/{actorId}/activation-codes,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/department-employees/{actorId}/reactivate,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/department-employees/{actorId}/suspend,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/employees,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/employees,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/employees/{actorId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,PATCH,/workforce/employees/{actorId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/employees/{actorId}/governance,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,PUT,/workforce/employees/{actorId}/governance,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/employees/{actorId}/reactivate,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/employees/{actorId}/suspend,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/field-agents,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/field-agents,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/field-agents/{actorId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,PATCH,/workforce/field-agents/{actorId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,DELETE,/workforce/field-agents/{actorId}/activation-codes,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/field-agents/{actorId}/activation-codes,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/field-agents/{actorId}/operational-core,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,PATCH,/workforce/field-agents/{actorId}/operational-core,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/field-agents/{actorId}/reactivate,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/field-agents/{actorId}/suspend,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/health,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/me,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,PATCH,/workforce/me,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/me/availability-notices,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/me/availability-notices,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/me/incidents,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/me/incidents/{incidentId}/appeal,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/me/operational-core,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/provider-incidents,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/provider-incidents,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,PATCH,/workforce/provider-incidents/{incidentId}/status,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/provider-incidents/{incidentId}/transitions,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/readiness,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/reference/cities,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/reference/shifts,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/reference/shifts,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,PATCH,/workforce/reference/shifts/{code},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/reference/supervisors,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/sovereign-leadership,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,POST,/workforce/sovereign-leadership,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Workforce,GET,/workforce/sovereign-leadership/reference-data,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
