surface,path,line,control_kind,snippet,binding_state
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailOperationalScreen.tsx,307,onClick,": readiness.state.kind === ""error"" ? <CpStatePanel role=""alert"" title=""تعذر تحميل الجاهزية"" code={readiness.state.message}><CpRetryButton onClick={() => void readiness.reload()}>إعادة المحاولة</CpRetryButton></CpStatePan",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailOperationalScreen.tsx,319,onClick,": audit.state.kind === ""error"" ? <CpStatePanel role=""alert"" title=""تعذر تحميل سجل التدقيق"" code={audit.state.message}><CpRetryButton onClick={() => void audit.reload()}>إعادة المحاولة</CpRetryButton></CpStatePanel>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,132,onClick,<CpRetryButton onClick={() => void detail.reload()}>إعادة المحاولة</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,198,onClick,{onBack ? <CpButton onClick={onBack}>← رجوع</CpButton> : null},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,207,onChange,onChange={(value) => setTab(value as Tab)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,230,onClick,"<CpButton key={status} onClick={() => { setTransitionTarget(status); setTransitionReason(""""); }}>{status}</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,235,onChange,"<CpTextInput value={transitionReason} onChange={setTransitionReason} placeholder=""سبب القرار أو الملاحظة التشغيلية"" aria-label=""سبب انتقال حالة الشريك"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,237,onClick,"<CpButton disabled={detail.mutationState.kind === ""loading"" || (REASON_REQUIRED.has(transitionTarget) && !transitionReason.trim())} onClick={() => void confirmTransition()}>تأكيد</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,238,onClick,<CpButton onClick={() => setTransitionTarget(null)}>إلغاء</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,263,onClick,"<CpButton disabled={document.documentStatus === ""approved"" || documents.actionState.kind === ""loading""} onClick={() => void documents.review(document.id, { decision: ""approved"" }).then(() => readiness.reload())}>اعتماد</",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,264,onClick,"<CpButton onClick={() => { setDocumentDecision({ id: document.id, decision: ""rejected"" }); setDocumentReason(""""); }}>رفض</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,265,onClick,"<CpButton onClick={() => { setDocumentDecision({ id: document.id, decision: ""needs_resubmit"" }); setDocumentReason(""""); }}>إعادة الرفع</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,272,onChange,"<CpTextInput value={documentReason} onChange={setDocumentReason} placeholder=""سبب القرار، خمسة أحرف على الأقل"" aria-label=""سبب قرار الوثيقة"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,274,onClick,"<CpButton disabled={documentReason.trim().length < 5 || documents.actionState.kind === ""loading""} onClick={() => void confirmDocumentReview()}>تأكيد</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,275,onClick,<CpButton onClick={() => setDocumentDecision(null)}>إلغاء</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,295,onChange,"<CpTextInput value={storeId} onChange={setStoreId} placeholder=""معرف المتجر"" aria-label=""معرف المتجر"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,296,onChange,"<CpTextInput value={storeReason} onChange={setStoreReason} placeholder=""سبب الإسناد أو النقل"" aria-label=""سبب نقل ملكية المتجر"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,297,onChange,"<CpTextInput value={storeVersion} onChange={setStoreVersion} placeholder=""إصدار المتجر الحالي عند النقل"" aria-label=""إصدار المتجر المتوقع"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,298,onClick,"<CpButton disabled={!storeId.trim() || stores.actionState.kind === ""loading""} onClick={() => void confirmStoreOwnership()}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,307,onClick,": <><CpTable aria-label=""فروع الشريك""><thead><tr><CpTableHeaderCell>الفرع</CpTableHeaderCell><CpTableHeaderCell>المدينة</CpTableHeaderCell><CpTableHeaderCell>الحالة</CpTableHeaderCell><CpTableHeaderCell>ظهور العميل</CpTa",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailUnifiedScreen.tsx,314,onClick,": readiness.state.kind === ""error"" ? <CpStatePanel role=""alert"" title=""تعذر تحميل الجاهزية"" code={readiness.state.message}><CpRetryButton onClick={() => void readiness.reload()}>إعادة المحاولة</CpRetryButton></CpStatePan",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerGovernanceWorkspaceScreen.tsx,161,onClick,<CpRetryButton onClick={controller.retry}>إعادة المحاولة</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerGovernanceWorkspaceScreen.tsx,172,onClick,<CpRetryButton onClick={controller.retry}>إعادة المحاولة</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerGovernanceWorkspaceScreen.tsx,185,onClick,<CpRetryButton onClick={controller.retry}>تحديث</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerGovernanceWorkspaceScreen.tsx,228,onClick,<CpButton onClick={() => onOpenPartner(partner.id)}>فتح الملف السيادي</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerListScreen.tsx,83,onClick,{onCreatePartner ? <CpButton onClick={onCreatePartner}>+ إضافة شريك</CpButton> : null},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerListScreen.tsx,90,onChange,"onChange={(status) => controller.setFilters({ ...controller.filters, status })}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerListScreen.tsx,96,onChange,"onChange={(category) => controller.setFilters({ ...controller.filters, category })}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerListScreen.tsx,139,onClick,<CpButton onClick={() => onSelectPartner?.(row.id)}>عرض التفاصيل</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnersReviewQueueScreen.tsx,90,onClick,"<CpButton variant=""primary"" onClick={() => setCreateOpen((current) => !current)}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnersReviewQueueScreen.tsx,101,onChange,onChange={(value) => handleSelectTab(value as typeof activeTab)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnersReviewQueueScreen.tsx,108,onChange,onChange={handleSelectSubTab},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/field-assignment/FieldAssignmentWorkspace.tsx,38,onChange,onChange={setActorIdInput},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/field-assignment/FieldAssignmentWorkspace.tsx,46,onClick,onClick={() => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/field-readiness/FieldReadinessQueueScreen.tsx,89,onClick,<CpRetryButton onClick={() => void loadOperatorEscalations(activeFilter || undefined)}>إعادة المحاولة</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/field-readiness/FieldReadinessQueueScreen.tsx,102,onChange,onChange={(value) => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/field-readiness/FieldReadinessQueueScreen.tsx,115,onClick,<CpRetryButton onClick={resetAction}>إغلاق</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/field-readiness/FieldReadinessQueueScreen.tsx,145,onClick,"<CpButton disabled={actionState.kind === ""submitting""} onClick={() => handleAcknowledge(escalation.id)}>تأكيد الاستلام</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/field-readiness/FieldReadinessQueueScreen.tsx,147,onClick,"<CpButton variant=""brand"" onClick={() => openFollowUp(escalation.id, ""resolved"")}>حل التصعيد</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/field-readiness/FieldReadinessQueueScreen.tsx,149,onClick,"<CpButton variant=""danger"" onClick={() => openFollowUp(escalation.id, ""escalated_further"")}>تصعيد أعلى</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/field-readiness/FieldReadinessQueueScreen.tsx,158,onChange,onChange={setResolutionNote},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/field-readiness/FieldReadinessQueueScreen.tsx,166,onClick,onClick={submitFollowUp},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/field-readiness/FieldReadinessQueueScreen.tsx,170,onClick,<CpButton onClick={() => setFollowUp(null)}>إلغاء</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/OperatorDeliveryPricingPanel.tsx,99,onClick,<CpRetryButton onClick={() => void controller.reload()}>إعادة المحاولة</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/OperatorDeliveryPricingPanel.tsx,146,onChange,"onChange={(value) => patchDraft(mode, { feeYer: value })}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/OperatorDeliveryPricingPanel.tsx,154,onChange,"onChange={(value) => patchDraft(mode, { status: value as DeliveryPricingRecord[""status""] })}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/OperatorDeliveryPricingPanel.tsx,163,onChange,"onChange={(value) => patchDraft(mode, { reason: value })}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/OperatorDeliveryPricingPanel.tsx,170,onClick,onClick={() => void save(mode)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/OperatorPartnerFleetPanel.tsx,56,onClick,<CpRetryButton onClick={() => void load()}>إعادة المحاولة</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreAdminFilters.tsx,38,onChange,"onChange={(v) => onChange({ ...filters, status: v || null })}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreAdminFilters.tsx,47,onChange,onChange={(v) =>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreAdminFilters.tsx,59,onChange,"onChange={(v) => onChange({ ...filters, category: v || null })}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreAdminFilters.tsx,67,onChange,"onChange={(v) => onChange({ ...filters, search: v || null })}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreAdminStateView.tsx,63,onClick,<CpRetryButton onClick={onRetry}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreAdminTable.tsx,45,onClick,onClick={() =>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreDetailAdminPanel.tsx,67,select,"<select value={role} onChange={(event) => setRole(event.target.value)} aria-label=""نوع صورة المتجر"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreDetailAdminPanel.tsx,67,onChange,"<select value={role} onChange={(event) => setRole(event.target.value)} aria-label=""نوع صورة المتجر"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreDetailAdminPanel.tsx,72,input,"<input ref={fileInputRef} type=""file"" accept=""image/*"" aria-label=""اختيار ملف صورة المتجر"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreDetailAdminPanel.tsx,73,onClick,<CpButton onClick={() => void handleUpload()} disabled={uploading}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreGovernanceActions.tsx,86,onChange,onChange={(next) => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreGovernanceActions.tsx,102,onChange,onChange={setValue},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreGovernanceActions.tsx,106,onChange,onChange={setReason},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreGovernanceActions.tsx,114,onClick,onClick={() => void onSubmit({,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreManagementScreen.tsx,26,onChange,filters={<StoreAdminFilters filters={controller.filters} onChange={controller.setFilters} />},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/stores/StoreManagementScreen.tsx,60,onSubmit,"onSubmit={(input) => controller.govern(selectedDetail.id, input)}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/ClientAddressPrivacySection.tsx,99,onClick,<CpRetryButton onClick={controller.reload}>إعادة المحاولة</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/ClientAddressPrivacySection.tsx,121,onClick,"<CpButton variant={enabled ? ""secondary"" : ""primary""} onClick={() => setEnabled((current) => !current)}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/ClientAddressPrivacySection.tsx,124,onChange,"<CpTextInput aria-label=""مدة الاحتفاظ بعد الحذف بالأيام"" value={retentionDays} onChange={setRetentionDays} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/ClientAddressPrivacySection.tsx,125,onChange,"<CpTextInput aria-label=""حجم دفعة anonymization"" value={batchLimit} onChange={setBatchLimit} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/ClientAddressPrivacySection.tsx,126,onChange,"<CpTextInput aria-label=""سبب تغيير السياسة"" value={reason} onChange={setReason} placeholder=""سبب قابل للتدقيق"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/ClientAddressPrivacySection.tsx,127,onClick,"<CpButton variant=""primary"" disabled={controller.mutating} onClick={() => void save()}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/ClientAddressPrivacySection.tsx,135,onChange,"<CpTextInput aria-label=""معرف التشغيل"" value={runId} onChange={setRunId} placeholder=""privacy-2026-07-21-run-001"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/ClientAddressPrivacySection.tsx,136,onClick,"<CpButton variant=""danger"" disabled={controller.mutating || controller.state.status.dueCount === 0} onClick={() => void anonymize()}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/ClientAddressPrivacySection.tsx,151,onClick,"<CpButton variant=""secondary"" onClick={() => void controller.reload()}>تحديث</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/DshPlatformVarsWorkspace.tsx,34,onChange,onChange={(value) => setActiveDomain(value as VarsDomainId)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/DshPlatformVarsWorkspace.tsx,43,onClick,"onClick={() => model.setActiveScope(""all"")}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/DshPlatformVarsWorkspace.tsx,51,onClick,onClick={() => model.setActiveScope(scope)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/DshPlatformVarsWorkspace.tsx,67,onClick,onClick={() => model.setSelectedId(record.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/DshPlatformVarsWorkspace.tsx,113,onChange,"<CpTextInput value={model.editVal} onChange={model.setEditVal} placeholder=""عقد التغيير غير متاح حاليًا"" aria-label=""القيمة الجديدة"" disabled />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/MapProviderHealthCard.tsx,17,onClick,<CpRetryButton onClick={controller.reload}>إعادة الفحص</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/MapProviderHealthCard.tsx,51,onClick,"<CpButton variant=""secondary"" onClick={() => void controller.reload()}>إعادة الفحص</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/MapsProviderInspector.tsx,100,onChange,onChange={setAndroidKey},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/MapsProviderInspector.tsx,103,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/MapsProviderInspector.tsx,107,onPress,onPress={() => void submitAndroidKey()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,301,onClick,"<CpButton variant=""secondary"" onClick={beginZoneCreate}>منطقة تشغيلية جديدة</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,307,onClick,<CpRetryButton onClick={zones.reload}>إعادة المحاولة</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,322,onClick,<tr key={row.id} onClick={() => chooseZone(row)}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,342,onChange,"onChange={(id) => setZoneForm((current) => ({ ...current, id }))}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,349,onChange,"onChange={(name) => setZoneForm((current) => ({ ...current, name }))}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,355,onChange,onChange={(cityCode) =>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,370,onClick,onClick={() =>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,379,onChange,"onChange={(reason) => setZoneForm((current) => ({ ...current, reason }))}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,384,onClick,onClick={() => void saveZone()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,408,onClick,<tr key={`${row.zoneId}:${row.category}`} onClick={() => setSelectedSlaKey(`${row.zoneId}:${row.category}`)}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,421,onChange,"onChange={(category) => setSlaForm((current) => ({ ...current, category }))}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,426,onChange,onChange={(maxPrepMins) =>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,433,onChange,onChange={(maxDeliveryMins) =>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,440,onChange,"onChange={(reason) => setSlaForm((current) => ({ ...current, reason }))}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,445,onClick,onClick={() => void saveSla()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,456,onClick,<CpRetryButton onClick={capacity.reload}>إعادة المحاولة</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,474,onChange,onChange={(maxConcurrentOrders) =>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,481,onChange,onChange={(maxCaptainsOnline) =>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,488,onChange,onChange={(throttleThreshold) =>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,495,onChange,onChange={(reason) =>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicyGovernanceSection.tsx,502,onClick,onClick={() => void saveCapacity()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,299,onClick,"<CpButton variant=""secondary"" onClick={() => void load()} disabled={loading}>تحديث</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,319,onClick,onClick={() => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,341,onChange,"<CpTextInput aria-label=""فئة SLA"" value={form.slaCategory} onChange={(slaCategory) => setForm((current) => ({ ...current, slaCategory }))} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,342,onChange,"<CpTextInput aria-label=""حد التحضير (د)"" value={form.maxPrepMins} onChange={(maxPrepMins) => setForm((current) => ({ ...current, maxPrepMins }))} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,343,onChange,"<CpTextInput aria-label=""حد الإسناد (د)"" value={form.maxAssignmentMins} onChange={(maxAssignmentMins) => setForm((current) => ({ ...current, maxAssignmentMins }))} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,344,onChange,"<CpTextInput aria-label=""حد التوصيل (د)"" value={form.maxDeliveryMins} onChange={(maxDeliveryMins) => setForm((current) => ({ ...current, maxDeliveryMins }))} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,345,onChange,"<CpTextInput aria-label=""الطلبات المتزامنة"" value={form.maxConcurrentOrders} onChange={(maxConcurrentOrders) => setForm((current) => ({ ...current, maxConcurrentOrders }))} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,346,onChange,"<CpTextInput aria-label=""الحد الأعلى للكباتن"" value={form.maxCaptainsOnline} onChange={(maxCaptainsOnline) => setForm((current) => ({ ...current, maxCaptainsOnline }))} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/platform/OperationalPolicySection.tsx,347,onChange,"<CpTextInput aria-label=""عتبة الضغط 0..1"" value={form.throttleThreshold} onChange={(throttleThreshold) => setForm((current) => ({ ...current, throttleThreshold }))} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
